group,object_id,step_number,apar_sum,Ri_PAR_q,fapar
maize,2,1,0.002114712556157478,10.506155950752396,0.00020128318731134327
maize,3,1,0.0021409166592193337,10.506155950752396,0.0002037773538918402
pavement,-1,1,9.240141971116396,10.506155950752396,0.8794978881362089
sorghum,1,1,0.0007256701405365135,10.506155950752396,6.90709469703374e-5
sorghum,4,1,0.000725669418803613,10.506155950752396,6.907087827414596e-5
maize,2,2,0.0014715566263823394,4.008927928576572,0.00036706986321523544
maize,3,2,0.0015163148579825816,4.008927928576572,0.00037823450184123694
pavement,-1,2,3.5236147960447726,4.008927928576572,0.8789419163481652
sorghum,1,2,0.0010319701185112272,4.008927928576572,0.0002574179772988943
sorghum,4,2,0.0010401221026221194,4.008927928576572,0.00025945143468603836
maize,2,3,0.004895923211131425,8.893368853049177,0.0005505139044640896
maize,3,3,0.005039412123017296,8.893368853049177,0.000566648275393355
pavement,-1,3,7.8116101174562464,8.893368853049177,0.8783634465782852
sorghum,1,3,0.0035107299496015903,8.893368853049177,0.00039475816280777593
sorghum,4,3,0.0034902330187697337,8.893368853049177,0.0003924534196704406
maize,2,4,0.009239331128652873,10.367917056663547,0.0008911463197629149
maize,3,4,0.009414925993634955,10.367917056663547,0.0009080826883721936
pavement,-1,4,9.09927250639476,10.367917056663547,0.8776374711202557
sorghum,1,4,0.005667962161869098,10.367917056663547,0.0005466828226819438
sorghum,4,4,0.0057473083899142125,10.367917056663547,0.0005543358765799896
maize,2,5,0.011519612799569773,9.722802217582261,0.0011848037779415325
maize,3,5,0.011724365998029935,9.722802217582261,0.00120586285061195
pavement,-1,5,8.524500668076236,9.722802217582261,0.8767534788130245
sorghum,1,5,0.007576687227153497,9.722802217582261,0.0007792699118626695
sorghum,4,5,0.007611871928526094,9.722802217582261,0.0007828886938336708
maize,2,6,0.009194787560930904,5.2069983440132495,0.0017658518312191548
maize,3,6,0.009159063054876215,5.2069983440132495,0.0017589909674941332
pavement,-1,6,4.5581893210009135,5.2069983440132495,0.8753967295268483
sorghum,1,6,0.005347814179275143,5.2069983440132495,0.001027043572123236
sorghum,4,6,0.005486293938188423,5.2069983440132495,0.0010536385025926298
maize,2,7,0.020360781557783952,8.017855857153144,0.0025394297329028493
maize,3,7,0.020552178317940602,8.017855857153144,0.0025633010475743265
pavement,-1,7,7.006312636409496,8.017855857153144,0.8738386872044852
sorghum,1,7,0.010076727354554465,8.017855857153144,0.0012567857958639273
sorghum,4,7,0.009969631386855618,8.017855857153144,0.0012434286128954531
