"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","codebbch_output","masec_n","masecveg","masec_kg_ha","mafeuil_kg_ha","matigestruc_kg_ha","Plant","algorithm"
"maize_BEOU_monocrop",2018-09-05,"mai",1428.53296,4.66525,1.92186,1.74759,8.06899,19.1,181,210,237,6,3.17414,71,8.71248,7.76989,8712.4834,1857.5155,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-06,"mai",1448.94763,4.66814,1.9253,1.74802,9.37416,23,181,210,237,6,3.47718,71,9.17613,8.05292,9176.13281,1897.39148,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-06,"mai",1449.01953,4.66525,1.92186,1.74802,9.69365,23,181,210,237,6,3.59035,71,8.96914,7.87016,8969.13574,1845.62781,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-07,"mai",1468.78369,4.66814,1.9253,1.74839,8.15145,20,181,210,237,6,3.10979,71,9.40235,8.12089,9402.34668,1885.49207,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-07,"mai",1468.87561,4.66525,2.07046,1.74839,8.3346,20,181,210,237,6,3.18798,71,9.19917,7.94414,9199.16895,1845.62781,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-08,"mai",1490.64502,4.66814,2.07404,1.74868,7.3211,18.2,181,210,237,6,2.839,71,9.61054,8.15364,9610.54199,1872.24646,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-08,"mai",1490.75391,4.66525,2.07046,1.74868,7.59312,18.2,181,210,237,6,2.94369,71,9.41339,7.98498,9413.39258,1832.38989,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-09,"mai",1509.31738,4.66814,2.23961,1.74894,4.47089,11.3,181,210,237,6,1.86755,71,9.74822,8.14303,9748.21973,1857.22156,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-09,"mai",1509.44812,4.66525,2.23593,1.74894,4.6556,11.3,181,210,237,6,1.94937,71,9.55605,7.98094,9556.04785,1817.36902,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-10,"mai",1527.64294,4.66814,2.42743,1.74912,5.11072,13.2,181,210,237,6,2.08595,71,9.9029,8.14521,9902.89648,1857.22156,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-10,"mai",1527.79089,4.66525,2.42369,1.74912,5.3163,13.2,181,210,237,6,2.17294,71,9.71604,7.98981,9716.04297,1817.36902,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-11,"mai",1547.40076,4.66814,2.42743,1.74927,4.72354,12.2,181,210,237,6,1.9379,71,10.04737,8.12508,10047.36816,1842.89673,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-11,"mai",1547.56519,4.66525,2.42369,1.74927,4.9163,12.2,181,210,237,6,2.02007,71,9.86563,7.97625,9865.625,1803.04541,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-12,"mai",1565.46802,4.66814,2.60649,1.7494,4.61142,12.2,181,210,237,6,1.88784,71,10.18884,8.11062,10188.83691,1828.05896,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-12,"mai",1565.64783,4.66525,2.60274,1.7494,4.79911,12.2,181,210,237,6,1.96744,71,10.01211,7.96795,10012.10742,1788.20667,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-13,"mai",1586.22534,4.66814,2.79196,1.7495,7.93086,21.6,181,210,237,6,2.93289,71,10.41037,8.13571,10410.375,1813.49438,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-13,"mai",1586.41956,4.66525,2.78822,1.7495,8.20541,21.6,181,210,237,6,3.02826,71,10.23945,7.99999,10239.45215,1773.63794,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-14,"mai",1607.8656,4.66814,2.97401,1.74959,2.69873,7.6,181,210,237,6,1.14901,71,10.49743,8.04473,10497.43359,1813.49438,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-14,"mai",1608.07678,4.66525,2.97033,1.74959,2.81262,7.6,181,210,237,6,1.20113,71,10.32992,7.91407,10329.9209,1773.63794,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-15,"mai",1623.2843,4.66814,2.97401,1.74967,7.91864,22.3,181,210,237,6,2.8231,71,10.71295,8.09426,10712.95117,1798.81982,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-15,"mai",1623.50879,4.66525,2.97033,1.74967,8.18784,22.3,181,210,237,6,2.91299,71,10.55105,7.96951,10551.0498,1758.95471,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-16,"mai",1643.30725,4.66814,3.15745,1.74972,3.61747,10.6,181,210,237,6,1.48682,71,10.8269,8.02861,10826.90039,1783.57922,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-16,"mai",1643.55005,4.66525,3.15387,1.74972,3.76546,10.6,181,210,237,6,1.55002,71,10.6692,7.90908,10669.20117,1743.7041,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-17,"mai",1660.19189,4.66814,3.34795,1.74977,6.95295,21.4,181,210,237,6,2.57746,71,11.02577,8.04576,11025.77246,1783.57922,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-17,"mai",1660.44861,4.66525,3.3445,1.74977,7.18937,21.4,181,210,237,6,2.66096,71,10.87346,7.93187,10873.46094,1743.7041,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-18,"mai",1680.78015,4.66814,3.34795,1.7498,6.75801,20.8,181,210,237,6,2.51515,71,11.2211,8.02658,11221.10059,1767.79724,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-18,"mai",1681.05359,4.66525,3.3445,1.74981,6.9904,20.8,181,210,237,6,2.59698,71,11.07416,7.91855,11074.16309,1727.91418,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-19,"mai",1703.78955,4.66814,3.54523,1.74984,6.56807,21.5,181,210,237,6,2.44245,71,11.41197,7.97931,11411.9707,1751.38306,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-19,"mai",1704.08044,4.66525,3.54188,1.74984,6.78818,21.5,181,210,237,6,2.52012,71,11.2702,7.87706,11270.19531,1711.4873,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-20,"mai",1726.16418,4.66814,3.75041,1.74987,6.26585,22.2,181,210,237,6,2.33626,71,11.59562,7.92611,11595.625,1734.05176,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-20,"mai",1726.47253,4.66525,3.74721,1.74987,6.46914,22.2,181,210,237,6,2.40879,71,11.45872,7.82922,11458.71973,1694.13879,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-21,"mai",1749.61255,4.66814,3.96705,1.7499,5.43117,21.4,181,210,237,6,2.06204,71,11.75856,7.84448,11758.56152,1718.66028,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-21,"mai",1749.91907,4.66525,3.96407,1.7499,5.60494,21.4,181,210,237,6,2.12673,71,11.62606,7.75274,11626.06445,1678.73254,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-22,"mai",1773.14111,4.66814,4.15944,1.74992,3.54933,15.8,181,210,237,6,1.41249,71,11.87056,7.72369,11870.56445,1704.33704,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-22,"mai",1773.4646,4.66525,4.15665,1.74992,3.67114,15.8,181,210,237,6,1.46221,71,11.74154,7.63622,11741.54199,1664.39368,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-23,"mai",1792.6814,4.66814,4.33848,1.74994,3.41001,17.6,181,210,237,6,1.35744,71,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-23,"mai",1793.01672,4.66525,4.33588,1.74994,3.51706,17.6,181,210,237,6,1.40162,71,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-24,"mai",1813.09778,4.66814,4.53798,1.74994,2.82639,18.3,181,210,237,6,1.35398,99,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-24,"mai",1813.44336,4.66525,4.53561,1.74994,2.86837,18.3,181,210,237,6,1.37811,99,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-25,"mai",1813.09778,4.66814,0,0,0,14.6,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-25,"mai",1813.44336,4.66525,0,0,0,14.6,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-26,"mai",1813.09778,4.66814,0,0,0,20.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-26,"mai",1813.44336,4.66525,0,0,0,20.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-27,"mai",1813.09778,4.66814,0,0,0,21,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-27,"mai",1813.44336,4.66525,0,0,0,21,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-28,"mai",1813.09778,4.66814,0,0,0,19.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-28,"mai",1813.44336,4.66525,0,0,0,19.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-29,"mai",1813.09778,4.66814,0,0,0,13.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-29,"mai",1813.44336,4.66525,0,0,0,13.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-09-30,"mai",1813.09778,4.66814,0,0,0,11.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-09-30,"mai",1813.44336,4.66525,0,0,0,11.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-01,"mai",1813.09778,4.66814,0,0,0,17.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-01,"mai",1813.44336,4.66525,0,0,0,17.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-02,"mai",1813.09778,4.66814,0,0,0,20.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-02,"mai",1813.44336,4.66525,0,0,0,20.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-03,"mai",1813.09778,4.66814,0,0,0,21,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-03,"mai",1813.44336,4.66525,0,0,0,21,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-04,"mai",1813.09778,4.66814,0,0,0,16.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-04,"mai",1813.44336,4.66525,0,0,0,16.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-05,"mai",1813.09778,4.66814,0,0,0,12.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-05,"mai",1813.44336,4.66525,0,0,0,12.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-06,"mai",1813.09778,4.66814,0,0,0,20.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-06,"mai",1813.44336,4.66525,0,0,0,20.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-07,"mai",1813.09778,4.66814,0,0,0,18.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-07,"mai",1813.44336,4.66525,0,0,0,18.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-08,"mai",1813.09778,4.66814,0,0,0,18.6,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-08,"mai",1813.44336,4.66525,0,0,0,18.6,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-09,"mai",1813.09778,4.66814,0,0,0,21.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-09,"mai",1813.44336,4.66525,0,0,0,21.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-10,"mai",1813.09778,4.66814,0,0,0,21.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-10,"mai",1813.44336,4.66525,0,0,0,21.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-11,"mai",1813.09778,4.66814,0,0,0,18.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-11,"mai",1813.44336,4.66525,0,0,0,18.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-12,"mai",1813.09778,4.66814,0,0,0,20.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-12,"mai",1813.44336,4.66525,0,0,0,20.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-13,"mai",1813.09778,4.66814,0,0,0,19.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-13,"mai",1813.44336,4.66525,0,0,0,19.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-14,"mai",1813.09778,4.66814,0,0,0,20.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-14,"mai",1813.44336,4.66525,0,0,0,20.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-15,"mai",1813.09778,4.66814,0,0,0,16.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-15,"mai",1813.44336,4.66525,0,0,0,16.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-16,"mai",1813.09778,4.66814,0,0,0,18.6,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-16,"mai",1813.44336,4.66525,0,0,0,18.6,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-17,"mai",1813.09778,4.66814,0,0,0,21.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-17,"mai",1813.44336,4.66525,0,0,0,21.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-18,"mai",1813.09778,4.66814,0,0,0,20.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-18,"mai",1813.44336,4.66525,0,0,0,20.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-19,"mai",1813.09778,4.66814,0,0,0,18.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-19,"mai",1813.44336,4.66525,0,0,0,18.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-20,"mai",1813.09778,4.66814,0,0,0,15.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-20,"mai",1813.44336,4.66525,0,0,0,15.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-21,"mai",1813.09778,4.66814,0,0,0,21.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-21,"mai",1813.44336,4.66525,0,0,0,21.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-22,"mai",1813.09778,4.66814,0,0,0,20.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-22,"mai",1813.44336,4.66525,0,0,0,20.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-23,"mai",1813.09778,4.66814,0,0,0,16.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-23,"mai",1813.44336,4.66525,0,0,0,16.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-24,"mai",1813.09778,4.66814,0,0,0,19.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-24,"mai",1813.44336,4.66525,0,0,0,19.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-25,"mai",1813.09778,4.66814,0,0,0,19.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-25,"mai",1813.44336,4.66525,0,0,0,19.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-26,"mai",1813.09778,4.66814,0,0,0,20.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-26,"mai",1813.44336,4.66525,0,0,0,20.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-27,"mai",1813.09778,4.66814,0,0,0,17.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-27,"mai",1813.44336,4.66525,0,0,0,17.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-28,"mai",1813.09778,4.66814,0,0,0,19.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-28,"mai",1813.44336,4.66525,0,0,0,19.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-29,"mai",1813.09778,4.66814,0,0,0,11.6,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-29,"mai",1813.44336,4.66525,0,0,0,11.6,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-30,"mai",1813.09778,4.66814,0,0,0,17,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-30,"mai",1813.44336,4.66525,0,0,0,17,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-10-31,"mai",1813.09778,4.66814,0,0,0,17,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-10-31,"mai",1813.44336,4.66525,0,0,0,17,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-01,"mai",1813.09778,4.66814,0,0,0,17.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-01,"mai",1813.44336,4.66525,0,0,0,17.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-02,"mai",1813.09778,4.66814,0,0,0,20.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-02,"mai",1813.44336,4.66525,0,0,0,20.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-03,"mai",1813.09778,4.66814,0,0,0,20.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-03,"mai",1813.44336,4.66525,0,0,0,20.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-04,"mai",1813.09778,4.66814,0,0,0,19.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-04,"mai",1813.44336,4.66525,0,0,0,19.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-05,"mai",1813.09778,4.66814,0,0,0,18.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-05,"mai",1813.44336,4.66525,0,0,0,18.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-06,"mai",1813.09778,4.66814,0,0,0,18.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-06,"mai",1813.44336,4.66525,0,0,0,18.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-07,"mai",1813.09778,4.66814,0,0,0,18.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-07,"mai",1813.44336,4.66525,0,0,0,18.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-08,"mai",1813.09778,4.66814,0,0,0,18.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-08,"mai",1813.44336,4.66525,0,0,0,18.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-09,"mai",1813.09778,4.66814,0,0,0,20.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-09,"mai",1813.44336,4.66525,0,0,0,20.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-10,"mai",1813.09778,4.66814,0,0,0,19.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-10,"mai",1813.44336,4.66525,0,0,0,19.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-11,"mai",1813.09778,4.66814,0,0,0,19,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-11,"mai",1813.44336,4.66525,0,0,0,19,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
