"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","codebbch_output","masec_n","masecveg","masec_kg_ha","mafeuil_kg_ha","matigestruc_kg_ha","Plant","Dominance","algorithm"
"usm_1",2018-05-15,"mai",0,0,0,0,0,23.1,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-15,"mai",0,0,0,0,0,23.1,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-15,"sor",0,0,0,0,0,23.1,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-15,"sor",0,0,0,0,0,23.1,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-16,"mai",0,0,0,0,0,20.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-16,"mai",0,0,0,0,0,20.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-16,"sor",0,0,0,0,0,20.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-16,"sor",0,0,0,0,0,20.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-17,"mai",0,0,0,0,0,20.6,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-17,"mai",0,0,0,0,0,20.6,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-17,"sor",0,0,0,0,0,20.6,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-17,"sor",0,0,0,0,0,20.6,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-18,"mai",0,0,0,0,0,18.1,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-18,"mai",0,0,0,0,0,18.1,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-18,"sor",0,0,0,0,0,18.1,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-18,"sor",0,0,0,0,0,18.1,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-19,"mai",0,0,0,0,0,20.8,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-19,"mai",0,0,0,0,0,20.8,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-19,"sor",0,0,0,0,0,20.8,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-19,"sor",0,0,0,0,0,20.8,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-20,"mai",0,0,0,0,0,19.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-20,"mai",0,0,0,0,0,19.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-20,"sor",0,0,0,0,0,19.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-20,"sor",0,0,0,0,0,19.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-21,"mai",0,0,0,0,0,14.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-21,"mai",0,0,0,0,0,14.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-21,"sor",0,0,0,0,0,14.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-21,"sor",0,0,0,0,0,14.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-22,"mai",0,0,0,0,0,22,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-22,"mai",0,0,0,0,0,22,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-22,"sor",0,0,0,0,0,22,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-22,"sor",0,0,0,0,0,22,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-23,"mai",0,0,0,0,0,19.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-23,"mai",0,0,0,0,0,19.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-23,"sor",0,0,0,0,0,19.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-23,"sor",0,0,0,0,0,19.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-24,"mai",0,0,0,0,0,21.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-24,"mai",0,0,0,0,0,21.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-24,"sor",0,0,0,0,0,21.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-24,"sor",0,0,0,0,0,21.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-25,"mai",0,0,0,0,0,20.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-25,"mai",0,0,0,0,0,20.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-25,"sor",0,0,0,0,0,20.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-25,"sor",0,0,0,0,0,20.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-26,"mai",0,0,0,0,0,16.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-26,"mai",0,0,0,0,0,16.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-26,"sor",0,0,0,0,0,16.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-26,"sor",0,0,0,0,0,16.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-27,"mai",0,0,0,0,0,22,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-27,"mai",0,0,0,0,0,22,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-27,"sor",0,0,0,0,0,22,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-27,"sor",0,0,0,0,0,22,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-28,"mai",0,0,0,0,0,15.6,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-28,"mai",0,0,0,0,0,15.6,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-28,"sor",0,0,0,0,0,15.6,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-28,"sor",0,0,0,0,0,15.6,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-29,"mai",0,0,0,0,0,21.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-29,"mai",0,0,0,0,0,21.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-29,"sor",0,0,0,0,0,21.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-29,"sor",0,0,0,0,0,21.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-30,"mai",0,0,0,0,0,8.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-30,"mai",0,0,0,0,0,8.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-30,"sor",0,0,0,0,0,8.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-30,"sor",0,0,0,0,0,8.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-05-31,"mai",0,0,0,0,0,21.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-05-31,"mai",0,0,0,0,0,21.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-05-31,"sor",0,0,0,0,0,21.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-05-31,"sor",0,0,0,0,0,21.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-01,"mai",0,0,0,0,0,12,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-01,"mai",0,0,0,0,0,12,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-01,"sor",0,0,0,0,0,12,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-01,"sor",0,0,0,0,0,12,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-02,"mai",0,0,0,0,0,22.8,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-02,"mai",0,0,0,0,0,22.8,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-02,"sor",0,0,0,0,0,22.8,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-02,"sor",0,0,0,0,0,22.8,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-03,"mai",0,0,0,0,0,21.6,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-03,"mai",0,0,0,0,0,21.6,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-03,"sor",0,0,0,0,0,21.6,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-03,"sor",0,0,0,0,0,21.6,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-04,"mai",0,0,0,0,0,11.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-04,"mai",0,0,0,0,0,11.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-04,"sor",0,0,0,0,0,11.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-04,"sor",0,0,0,0,0,11.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-05,"mai",0,0,0,0,0,15.5,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-05,"mai",0,0,0,0,0,15.5,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-05,"sor",0,0,0,0,0,15.5,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-05,"sor",0,0,0,0,0,15.5,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-06,"mai",0,0,0,0,0,17.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-06,"mai",0,0,0,0,0,17.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-06,"sor",0,0,0,0,0,17.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-06,"sor",0,0,0,0,0,17.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-07,"mai",0,0,0,0,0,21,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-07,"mai",0,0,0,0,0,21,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-07,"sor",0,0,0,0,0,21,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-07,"sor",0,0,0,0,0,21,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-08,"mai",0,0,0,0,0,23,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-08,"mai",0,0,0,0,0,23,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-08,"sor",0,0,0,0,0,23,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-08,"sor",0,0,0,0,0,23,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-09,"mai",0,0,0,0,0,18,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-09,"mai",0,0,0,0,0,18,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-09,"sor",0,0,0,0,0,18,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-09,"sor",0,0,0,0,0,18,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-10,"mai",0,0,0,0,0,10.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-10,"mai",0,0,0,0,0,10.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-10,"sor",0,0,0,0,0,10.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-10,"sor",0,0,0,0,0,10.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-11,"mai",0,0,0,0,0,16.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-11,"mai",0,0,0,0,0,16.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-11,"sor",0,0,0,0,0,16.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-11,"sor",0,0,0,0,0,16.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-12,"mai",0,0,0,0,0,23.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-12,"mai",0,0,0,0,0,23.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-12,"sor",0,0,0,0,0,23.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-12,"sor",0,0,0,0,0,23.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-13,"mai",0,0,0,0,0,19.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-13,"mai",0,0,0,0,0,19.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-13,"sor",0,0,0,0,0,19.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-13,"sor",0,0,0,0,0,19.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-14,"mai",0,0,0,0,0,9.1,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-14,"mai",0,0,0,0,0,9.1,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-14,"sor",0,0,0,0,0,9.1,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-14,"sor",0,0,0,0,0,9.1,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-15,"mai",0,0,0,0,0,19.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-15,"mai",0,0,0,0,0,19.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-15,"sor",0,0,0,0,0,19.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-15,"sor",0,0,0,0,0,19.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-16,"mai",0,0,0,0,0,23.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-16,"mai",0,0,0,0,0,23.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-16,"sor",0,0,0,0,0,23.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-16,"sor",0,0,0,0,0,23.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-17,"mai",0,0,0,0,0,20.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-17,"mai",0,0,0,0,0,20.4,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-17,"sor",0,0,0,0,0,20.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-17,"sor",0,0,0,0,0,20.4,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-18,"mai",0,0,0,0,0,18.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-18,"mai",0,0,0,0,0,18.2,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-18,"sor",0,0,0,0,0,18.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-18,"sor",0,0,0,0,0,18.2,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-19,"mai",0,0,0,0,0,18.5,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-19,"mai",0,0,0,0,0,18.5,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-19,"sor",0,0,0,0,0,18.5,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-19,"sor",0,0,0,0,0,18.5,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-20,"mai",0,0,0,0,0,18.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-20,"mai",0,0,0,0,0,18.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-20,"sor",0,0,0,0,0,18.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-20,"sor",0,0,0,0,0,18.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-21,"mai",0,0,0,0,0,19,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-21,"mai",0,0,0,0,0,19,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-21,"sor",0,0,0,0,0,19,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-21,"sor",0,0,0,0,0,19,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-22,"mai",0,0,0,0,0,9.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-22,"mai",0,0,0,0,0,9.9,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-22,"sor",0,0,0,0,0,9.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-22,"sor",0,0,0,0,0,9.9,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-23,"mai",0,0,0,0,0,16.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-23,"mai",0,0,0,0,0,16.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-23,"sor",0,0,0,0,0,16.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-23,"sor",0,0,0,0,0,16.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-24,"mai",0,0,0,0,0,12.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-24,"mai",0,0,0,0,0,12.7,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-24,"sor",0,0,0,0,0,12.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-24,"sor",0,0,0,0,0,12.7,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-25,"mai",0,0,0,0,0,21.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-25,"mai",0,0,0,0,0,21.3,186,215,242,3.125,0,-1,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-25,"sor",0,0,0,0,0,21.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-25,"sor",0,0,0,0,0,21.3,188,232,242,3.125,0,-1,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-26,"mai",0,0,0,0,0,22.8,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-26,"mai",0,0,0,0,0,22.8,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-26,"sor",0,0,0,0,0,22.8,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-26,"sor",0,0,0,0,0,22.8,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-27,"mai",22.25983,0,0,0,0,8.7,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-27,"mai",22.25983,0,0,0,0,8.7,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-27,"sor",18.25983,0,0,0,0,8.7,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-27,"sor",18.25983,0,0,0,0,8.7,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-28,"mai",39.86983,0,0,0,0,19.3,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-28,"mai",39.86983,0,0,0,0,19.3,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-28,"sor",31.86983,0,0,0,0,19.3,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-28,"sor",31.86983,0,0,0,0,19.3,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-29,"mai",61.22984,0,0,0,0,22.5,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-29,"mai",61.22984,0,0,0,0,22.5,186,215,242,3.125,0,0,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-29,"sor",49.22984,0,0,0,0,22.5,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-29,"sor",49.22984,0,0,0,0,22.5,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-06-30,"mai",82.25095,0,0,0,0,21.1,186,215,242,3.125,0,5,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-06-30,"mai",82.25095,0,0,0,0,21.1,186,215,242,3.125,0,5,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-06-30,"sor",66.25095,0,0,0,0,21.1,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-06-30,"sor",66.25095,0,0,0,0,21.1,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-07-01,"mai",101.36095,0,0,0,0,11.3,186,215,242,3.125,0,5,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-07-01,"mai",101.36095,0,0,0,0,11.3,186,215,242,3.125,0,5,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-07-01,"sor",81.36095,0,0,0,0,11.3,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-07-01,"sor",81.36095,0,0,0,0,11.3,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","Beer"
"usm_1",2018-07-02,"mai",120.81422,0,0,0,0,17.4,186,215,242,3.125,0,5,0,0,0,0,0,"maize","Associated","2.5D"
"usm_1",2018-07-02,"mai",120.81422,0,0,0,0,17.4,186,215,242,3.125,0,5,0,0,0,0,0,"maize","Associated","Beer"
"usm_1",2018-07-02,"sor",96.81422,0,0,0,0,17.4,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","2.5D"
"usm_1",2018-07-02,"sor",96.81422,0,0,0,0,17.4,188,232,242,3.125,0,0,0,0,0,0,0,"sorghum","Principal","Beer"
