group,object_id,step_number,apar_sum,date,Ri_PAR_q,fapar
maize,3,1,0.0020782174329699575,2018-07-05,7.065600000000001,0.0002941317698383658
maize,4,1,0.0020607249506883487,2018-07-05,7.065600000000001,0.0002916560448777667
pavement,-1,1,6.214970769383256,2018-07-05,7.065600000000001,0.8796097669530196
maize,3,2,0.0032672473854680026,2018-07-06,6.604800000000002,0.0004946777170342783
maize,4,2,0.003245882414354509,2018-07-06,6.604800000000002,0.0004914429527547401
pavement,-1,2,5.805567555122079,2018-07-06,6.604800000000002,0.8789921807052564
sorghum,1,2,0.0006831981791128502,2018-07-06,6.604800000000002,0.00010343964678913063
sorghum,2,2,0.0006832001688916719,2018-07-06,6.604800000000002,0.00010343994805167026
maize,3,3,0.004097675800731805,2018-07-07,5.806080000000001,0.0007057560007323021
maize,4,3,0.004074647408563326,2018-07-07,5.806080000000001,0.0007017897460185402
pavement,-1,3,5.100539367595017,2018-07-07,5.806080000000001,0.8784824472957686
sorghum,1,3,0.0010402286487143995,2018-07-07,5.806080000000001,0.00017916195586598866
sorghum,2,3,0.0010402288049940619,2018-07-07,5.806080000000001,0.00017916198278254206
maize,3,4,0.006009789266769824,2018-07-08,5.990400000000001,0.0010032367232187872
maize,4,4,0.005980361848340006,2018-07-08,5.990400000000001,0.000998324293593083
pavement,-1,4,5.259154236683125,2018-07-08,5.990400000000001,0.8779303947454468
sorghum,1,4,0.0014170803612865988,2018-07-08,5.990400000000001,0.00023655855390067415
sorghum,2,4,0.0014171991168002262,2018-07-08,5.990400000000001,0.00023657837820516593
maize,3,5,0.010557034939983676,2018-07-09,7.15776,0.0014749076442886707
maize,4,5,0.010522245463352236,2018-07-09,7.15776,0.0014700472582696593
pavement,-1,5,6.2790272342905045,2018-07-09,7.15776,0.8772335527162834
sorghum,1,5,0.0010520902561074147,2018-07-09,7.15776,0.00014698596433904108
sorghum,2,5,0.0010522652023561168,2018-07-09,7.15776,0.0001470104058191553
maize,3,6,0.01353429053438547,2018-07-10,6.942720000000002,0.0019494219174020365
maize,4,6,0.01350050192988726,2018-07-10,6.942720000000002,0.001944555149838573
pavement,-1,6,6.084025237328455,2018-07-10,6.942720000000002,0.8763172412726501
sorghum,1,6,0.0018294385014465979,2018-07-10,6.942720000000002,0.0002635045776650358
sorghum,2,6,0.001828653666730564,2018-07-10,6.942720000000002,0.0002633915333947737
maize,3,7,0.014274208877089077,2018-07-11,5.406720000000002,0.0026400865732068746
maize,4,7,0.014248268416872571,2018-07-11,5.406720000000002,0.002635288754896234
pavement,-1,7,4.729448826397709,2018-07-11,5.406720000000002,0.8747352972592825
sorghum,1,7,0.0031071627829476955,2018-07-11,5.406720000000002,0.0005746853513678708
sorghum,2,7,0.00310701747105183,2018-07-11,5.406720000000002,0.0005746584752034189
maize,3,8,0.019853999829490192,2018-07-12,5.928960000000001,0.003348647963469173
maize,4,8,0.019825519099392126,2018-07-12,5.928960000000001,0.0033438442997409533
pavement,-1,8,5.177662522570985,2018-07-12,5.928960000000001,0.8732834295679148
sorghum,1,8,0.003764662205561912,2018-07-12,5.928960000000001,0.0006349616468253979
sorghum,2,8,0.0037629336492424168,2018-07-12,5.928960000000001,0.0006346701022173224
maize,3,9,0.0230257613032526,2018-07-13,5.560320000000002,0.004141085639540996
maize,4,9,0.023003401549924557,2018-07-13,5.560320000000002,0.004137064332614768
pavement,-1,9,4.847899885347902,2018-07-13,5.560320000000002,0.8718742599972484
sorghum,1,9,0.004473297059410373,2018-07-13,5.560320000000002,0.0008045035284678528
sorghum,2,9,0.004471412773396307,2018-07-13,5.560320000000002,0.0008041646476095451
maize,3,10,0.03637751637731575,2018-07-14,6.912,0.00526295086477369
maize,4,10,0.03635227136992209,2018-07-14,6.912,0.005259298519954006
pavement,-1,10,6.011284731618885,2018-07-14,6.912,0.8696881845513433
sorghum,1,10,0.006129316782971909,2018-07-14,6.912,0.0008867645808697784
sorghum,2,10,0.006128419542426796,2018-07-14,6.912,0.000886634771763136
maize,3,11,0.01701004855391913,2018-07-15,2.5497600000000005,0.006671235157002669
maize,4,11,0.017001591453286606,2018-07-15,2.5497600000000005,0.006667918334779196
pavement,-1,11,2.210664937413199,2018-07-15,2.5497600000000005,0.8670090272861755
sorghum,1,11,0.00279283671473729,2018-07-15,2.5497600000000005,0.001095333174391821
sorghum,2,11,0.002793433460795338,2018-07-15,2.5497600000000005,0.0010955672144811032
maize,3,12,0.03091235473333324,2018-07-16,3.7171200000000004,0.008316211134785327
maize,4,12,0.030903435393159127,2018-07-16,3.7171200000000004,0.008313811604995029
pavement,-1,12,3.211085577225098,2018-07-16,3.7171200000000004,0.863863845456993
sorghum,1,12,0.0047565928319977125,2018-07-16,3.7171200000000004,0.0012796446797514506
sorghum,2,12,0.004753053251578098,2018-07-16,3.7171200000000004,0.0012786924424226544
maize,3,13,0.040533973198056586,2018-07-17,4.05504,0.009995949040713922
maize,4,13,0.04053457339074944,2018-07-17,4.05504,0.009996097052248422
pavement,-1,13,3.4915585857899774,2018-07-17,4.05504,0.8610417124837184
sorghum,1,13,0.005703024957949448,2018-07-17,4.05504,0.001406404118812502
sorghum,2,13,0.005698692625650228,2018-07-17,4.05504,0.0014053357366758967
maize,3,14,0.043247782804411945,2018-07-18,3.6864000000000012,0.011731711915259313
maize,4,14,0.043245861055064706,2018-07-18,3.6864000000000012,0.01173119060738517
