group,object_id,step_number,apar_sum,date,Ri_PAR_q,fapar
maize,7,1,0.002100287214360412,2018-07-05,17.663999999999998,0.00011890212943616463
maize,8,1,0.002100290025854784,2018-07-05,17.663999999999998,0.00011890228860138045
maize,9,1,0.0021002873082525473,2018-07-05,17.663999999999998,0.00011890213475161615
maize,10,1,0.002100287468632453,2018-07-05,17.663999999999998,0.00011890214383109449
pavement,-1,1,15.538112298257092,2018-07-05,17.663999999999998,0.8796485676096634
maize,7,2,0.003296042720345573,2018-07-06,16.512,0.00019961499033100612
maize,8,2,0.0032960479560124557,2018-07-06,16.512,0.00019961530741354502
maize,9,2,0.0032960454341704045,2018-07-06,16.512,0.00019961515468570762
maize,10,2,0.0032960398208514044,2018-07-06,16.512,0.00019961481473179532
pavement,-1,2,14.514345698755335,2018-07-06,16.512,0.8790180292366361
sorghum,1,2,0.0006851718805686657,2018-07-06,16.512,4.1495390053819384e-5
sorghum,2,2,0.0006851687437738464,2018-07-06,16.512,4.149520008320291e-5
sorghum,3,2,0.0006851723516561153,2018-07-06,16.512,4.149541858382481e-5
sorghum,4,2,0.0006851729492140228,2018-07-06,16.512,4.149545477313607e-5
sorghum,5,2,0.0006851729492140228,2018-07-06,16.512,4.149545477313607e-5
sorghum,6,2,0.000685165135891577,2018-07-06,16.512,4.149498158258097e-5
maize,7,3,0.004142661424325889,2018-07-07,14.5152,0.0002854016082676015
maize,8,3,0.004142698404050324,2018-07-07,14.5152,0.00028540415592277914
maize,9,3,0.004142659017196935,2018-07-07,14.5152,0.00028540144243254894
maize,10,3,0.00414268384330748,2018-07-07,14.5152,0.0002854031527851824
pavement,-1,3,12.751659470741608,2018-07-07,14.5152,0.8785038766769736
sorghum,1,3,0.0010480666168528807,2018-07-07,14.5152,7.220476582154437e-5
sorghum,2,3,0.00104806889073559,2018-07-07,14.5152,7.220492247682361e-5
sorghum,3,3,0.0010480639817497164,2018-07-07,14.5152,7.220458428059664e-5
sorghum,4,3,0.0010480640615137399,2018-07-07,14.5152,7.220458977580328e-5
sorghum,5,3,0.0010480608159485008,2018-07-07,14.5152,7.22043661781099e-5
sorghum,6,3,0.0010480609745229733,2018-07-07,14.5152,7.22043771028283e-5
maize,7,4,0.006090663992638346,2018-07-08,14.975999999999999,0.00040669497814091525
maize,8,4,0.006090673796138355,2018-07-08,14.975999999999999,0.000406695632754965
maize,9,4,0.006090665427641035,2018-07-08,14.975999999999999,0.0004066950739610734
maize,10,4,0.0060906935374616875,2018-07-08,14.975999999999999,0.00040669695095230286
pavement,-1,4,13.146150097811546,2018-07-08,14.975999999999999,0.8778145097363479
sorghum,1,4,0.0016824988738708586,2018-07-08,14.975999999999999,0.00011234634574458192
sorghum,2,4,0.0016824987259955748,2018-07-08,14.975999999999999,0.00011234633587043102
sorghum,3,4,0.0016824988540830154,2018-07-08,14.975999999999999,0.00011234634442327828
sorghum,4,4,0.001682502467543306,2018-07-08,14.975999999999999,0.00011234658570668443
sorghum,5,4,0.0016824917817474644,2018-07-08,14.975999999999999,0.00011234587217865014
sorghum,6,4,0.0016825023366366866,2018-07-08,14.975999999999999,0.00011234657696559073
maize,7,5,0.010791385747970967,2018-07-09,17.894399999999997,0.0006030593787984492
maize,8,5,0.010791392744846343,2018-07-09,17.894399999999997,0.0006030597698076685
maize,9,5,0.010791351631417458,2018-07-09,17.894399999999997,0.0006030574722492768
maize,10,5,0.010791450172960657,2018-07-09,17.894399999999997,0.0006030629790862314
pavement,-1,5,15.694949012211502,2018-07-09,17.894399999999997,0.8770871899706895
sorghum,1,5,0.001807241851805074,2018-07-09,17.894399999999997,0.00010099482809175352
sorghum,2,5,0.001807241639729527,2018-07-09,17.894399999999997,0.00010099481624024987
sorghum,3,5,0.0018072471489064812,2018-07-09,17.894399999999997,0.00010099512411181607
sorghum,4,5,0.0018072490252515896,2018-07-09,17.894399999999997,0.00010099522896836943
sorghum,5,5,0.0018072439321632472,2018-07-09,17.894399999999997,0.00010099494434925158
sorghum,6,5,0.0018072537535009558,2018-07-09,17.894399999999997,0.00010099549319904305
maize,7,6,0.013691318994793911,2018-07-10,17.356800000000003,0.0007888158528527096
maize,8,6,0.013691266423623888,2018-07-10,17.356800000000003,0.0007888128240011918
maize,9,6,0.013691260138276169,2018-07-10,17.356800000000003,0.00078881246187524
maize,10,6,0.013691476656266102,2018-07-10,17.356800000000003,0.0007888249364091365
pavement,-1,6,15.200662674635451,2018-07-10,17.356800000000003,0.8757756426665888
sorghum,1,6,0.0034652188740484876,2018-07-10,17.356800000000003,0.0001996461832854263
sorghum,2,6,0.003465235532174764,2018-07-10,17.356800000000003,0.00019964714303182402
sorghum,3,6,0.003465231961391364,2018-07-10,17.356800000000003,0.00019964693730361376
sorghum,4,6,0.0034652311572044158,2018-07-10,17.356800000000003,0.00019964689097094022
sorghum,5,6,0.0034652298983354345,2018-07-10,17.356800000000003,0.00019964681844207653
sorghum,6,6,0.0034652127776040103,2018-07-10,17.356800000000003,0.00019964583204300386
maize,7,7,0.014445505284583533,2018-07-11,13.516800000000002,0.001068707481399705
maize,8,7,0.0144452331945625,2018-07-11,13.516800000000002,0.0010686873516337076
maize,9,7,0.014445198068704087,2018-07-11,13.516800000000002,0.0010686847529521844
maize,10,7,0.014446231533547405,2018-07-11,13.516800000000002,0.001068761210756052
pavement,-1,7,11.807108062765096,2018-07-11,13.516800000000002,0.8735135581472756
sorghum,1,7,0.005406282846171634,2018-07-11,13.516800000000002,0.000399967658482158
sorghum,2,7,0.005406338899875942,2018-07-11,13.516800000000002,0.00039997180544773476
sorghum,3,7,0.005406342785142545,2018-07-11,13.516800000000002,0.00039997209288755806
sorghum,4,7,0.005406347719184781,2018-07-11,13.516800000000002,0.0003999724579179081
sorghum,5,7,0.005406357340030969,2018-07-11,13.516800000000002,0.0003999731696874237
sorghum,6,7,0.005406322742148742,2018-07-11,13.516800000000002,0.0003999706100666386
maize,7,8,0.020129726244032937,2018-07-12,14.8224,0.001358061194140823
maize,8,8,0.0201251842305281,2018-07-12,14.8224,0.0013577547651209049
maize,9,8,0.02012524424877561,2018-07-12,14.8224,0.0013577588142794426
maize,10,8,0.02013223797032737,2018-07-12,14.8224,0.0013582306489048582
pavement,-1,8,12.92107102564647,2018-07-12,14.8224,0.8717259705342232
sorghum,1,8,0.007080357577032042,2018-07-12,14.8224,0.00047767956451263234
sorghum,2,8,0.007081858836391616,2018-07-12,14.8224,0.0004777808476624309
sorghum,3,8,0.007081842527380113,2018-07-12,14.8224,0.00047777974736750546
sorghum,4,8,0.007081868483634207,2018-07-12,14.8224,0.00047778149851806774
sorghum,5,8,0.007081864492768327,2018-07-12,14.8224,0.0004777812292724746
sorghum,6,8,0.007080619431474444,2018-07-12,14.8224,0.000477697230642436
maize,7,9,0.023280434412502094,2018-07-13,13.900800000000002,0.0016747550078054566
maize,8,9,0.02326913397844714,2018-07-13,13.900800000000002,0.0016739420737257667
maize,9,9,0.023269139507968866,2018-07-13,13.900800000000002,0.001673942471510191
maize,10,9,0.023289183693592924,2018-07-13,13.900800000000002,0.001675384416263303
pavement,-1,9,12.097787075783149,2018-07-13,13.900800000000002,0.8702943050603669
sorghum,1,9,0.00809870152954536,2018-07-13,13.900800000000002,0.0005826068664785738
sorghum,2,9,0.008100287599174753,2018-07-13,13.900800000000002,0.0005827209656404489
sorghum,3,9,0.008100294138946222,2018-07-13,13.900800000000002,0.0005827214361005281
sorghum,4,9,0.008100284997244297,2018-07-13,13.900800000000002,0.0005827207784619803
sorghum,5,9,0.008100296177372936,2018-07-13,13.900800000000002,0.0005827215827414921
sorghum,6,9,0.008094483765570913,2018-07-13,13.900800000000002,0.0005823034476843716
maize,7,10,0.03665135120567959,2018-07-14,17.279999999999998,0.002121027268847199
maize,8,10,0.03663515784423082,2018-07-14,17.279999999999998,0.002120090153022617
maize,9,10,0.03663469045162972,2018-07-14,17.279999999999998,0.002120063104839683
maize,10,10,0.036650178340258785,2018-07-14,17.279999999999998,0.0021209593946909023
pavement,-1,10,15.007380682754343,2018-07-14,17.279999999999998,0.8684826784001357
sorghum,1,10,0.011216099712931287,2018-07-14,17.279999999999998,0.0006490798444983384
sorghum,2,10,0.011218876033015225,2018-07-14,17.279999999999998,0.0006492405111698627
sorghum,3,10,0.011218915726942197,2018-07-14,17.279999999999998,0.0006492428082721179
sorghum,4,10,0.011218914262683346,2018-07-14,17.279999999999998,0.000649242723534916
sorghum,5,10,0.01121884697846483,2018-07-14,17.279999999999998,0.0006492388297722703
sorghum,6,10,0.011215451466188657,2018-07-14,17.279999999999998,0.0006490423302192511
maize,7,11,0.01719641306156298,2018-07-15,6.3744000000000005,0.002697730462720096
maize,8,11,0.01717770345240613,2018-07-15,6.3744000000000005,0.0026947953458217443
maize,9,11,0.017178683355717674,2018-07-15,6.3744000000000005,0.0026949490706133397
maize,10,11,0.017191666336768937,2018-07-15,6.3744000000000005,0.0026969858083535606
pavement,-1,11,5.517484728316657,2018-07-15,6.3744000000000005,0.8655692658629294
sorghum,1,11,0.005119086868935836,2018-07-15,6.3744000000000005,0.000803069601677936
sorghum,2,11,0.005131297054286463,2018-07-15,6.3744000000000005,0.0008049851051528714
sorghum,3,11,0.005131324317133736,2018-07-15,6.3744000000000005,0.0008049893820804682
sorghum,4,11,0.005131330162418989,2018-07-15,6.3744000000000005,0.000804990299074264
sorghum,5,11,0.005128440062402577,2018-07-15,6.3744000000000005,0.0008045369073799223
sorghum,6,11,0.005125726273400266,2018-07-15,6.3744000000000005,0.0008041111749184653
maize,7,12,0.03120339142217225,2018-07-16,9.2928,0.003357802968122875
maize,8,12,0.031148556508705873,2018-07-16,9.2928,0.0033519021725105323
maize,9,12,0.031149044898235216,2018-07-16,9.2928,0.0033519547282019647
maize,10,12,0.031199609600632387,2018-07-16,9.2928,0.003357396005577693
pavement,-1,12,8.015349847422334,2018-07-16,9.2928,0.8625333427408676
sorghum,1,12,0.008605514809178129,2018-07-16,9.2928,0.0009260411080813241
sorghum,2,12,0.008631385243957386,2018-07-16,9.2928,0.0009288250305567091
sorghum,3,12,0.008631499213058384,2018-07-16,9.2928,0.0009288372947936451
sorghum,4,12,0.008631541269316832,2018-07-16,9.2928,0.0009288418204757267
sorghum,5,12,0.008624575649618394,2018-07-16,9.2928,0.0009280922487967453
sorghum,6,12,0.008609735046742376,2018-07-16,9.2928,0.0009264952486594327
maize,7,13,0.04089474193005197,2018-07-17,10.137599999999999,0.004033966809703675
maize,8,13,0.04080502596224556,2018-07-17,10.137599999999999,0.004025116986490448
maize,9,13,0.04081798537747592,2018-07-17,10.137599999999999,0.004026395337898114
maize,10,13,0.040906530890085537,2018-07-17,10.137599999999999,0.004035129704277693
pavement,-1,13,8.715338603939221,2018-07-17,10.137599999999999,0.859704328829232
sorghum,1,13,0.010853722893639185,2018-07-17,10.137599999999999,0.0010706402791231836
sorghum,2,13,0.010885479636097772,2018-07-17,10.137599999999999,0.0010737728492047204
sorghum,3,13,0.01088572012025475,2018-07-17,10.137599999999999,0.0010737965712056849
