group,object_id,step_number,apar_sum,date,Ri_PAR_q,fapar
maize,2,1,0.0020862277913790833,2018-07-05,1.7664000000000002,0.0011810619289963106
pavement,-1,1,1.5528800596645593,2018-07-05,1.7664000000000002,0.8791214105890847
maize,2,2,0.0032317743215277634,2018-07-06,1.6512000000000004,0.001957227665653926
pavement,-1,2,1.4495558312885195,2018-07-06,1.6512000000000004,0.8778802272822911
sorghum,1,2,0.0006733292980765291,2018-07-06,1.6512000000000004,0.0004077817938932467
maize,2,3,0.004148193153172433,2018-07-07,1.4515200000000001,0.002857827073118133
pavement,-1,3,1.2722856034362937,2018-07-07,1.4515200000000001,0.8765195129493866
sorghum,1,3,0.0010424536381497748,2018-07-07,1.4515200000000001,0.0007181806920674705
maize,2,4,0.006006892466740514,2018-07-08,1.4976000000000003,0.004011012597983783
pavement,-1,4,1.3102618301234776,2018-07-08,1.4976000000000003,0.8749077391315955
sorghum,1,4,0.0016990788715176546,2018-07-08,1.4976000000000003,0.0011345345028830492
maize,2,5,0.010620339797566379,2018-07-09,1.78944,0.0059350074870162615
pavement,-1,5,1.5620522218654962,2018-07-09,1.78944,0.872927967333633
sorghum,1,5,0.0020560071970034724,2018-07-09,1.78944,0.001148966825936311
maize,2,6,0.013680512055548853,2018-07-10,1.7356800000000006,0.007881932185396415
pavement,-1,6,1.5105776041557946,2018-07-10,1.7356800000000006,0.8703088150786977
sorghum,1,6,0.0034654033618273065,2018-07-10,1.7356800000000006,0.0019965681242091315
maize,2,7,0.014385902005571664,2018-07-11,1.3516800000000004,0.010642979111603086
pavement,-1,7,1.1702601537755712,2018-07-11,1.3516800000000004,0.8657819556223151
sorghum,1,7,0.0053993560706864525,2018-07-11,1.3516800000000004,0.003994552017257376
maize,2,8,0.01981465210314389,2018-07-12,1.4822400000000002,0.013368045730208259
pavement,-1,8,1.2775431312153647,2018-07-12,1.4822400000000002,0.8619003206062207
sorghum,1,8,0.0069979407776349645,2018-07-12,1.4822400000000002,0.004721192774203208
maize,2,9,0.022909955028481293,2018-07-13,1.3900800000000004,0.01648103348618877
pavement,-1,9,1.1936945356014064,2018-07-13,1.3900800000000004,0.8587236242528531
sorghum,1,9,0.008032979062286404,2018-07-13,1.3900800000000004,0.005778789035369477
maize,2,10,0.03634033217904233,2018-07-14,1.728,0.021030284825834685
pavement,-1,10,1.4749722902365077,2018-07-14,1.728,0.8535719272202013
sorghum,1,10,0.01143545790914824,2018-07-14,1.728,0.006617741845571899
maize,2,11,0.01704499358934313,2018-07-15,0.6374400000000001,0.026739761529466503
pavement,-1,11,0.5402697732957614,2018-07-15,0.6374400000000001,0.8475617678460111
sorghum,1,11,0.004997321270413941,2018-07-15,0.6374400000000001,0.007839673177732712
maize,2,12,0.030903348449528963,2018-07-16,0.9292800000000001,0.03325515285977204
pavement,-1,12,0.7815729119596535,2018-07-16,0.9292800000000001,0.841052117725178
sorghum,1,12,0.008272389418730312,2018-07-16,0.9292800000000001,0.008901934205761785
maize,2,13,0.04088455207297761,2018-07-17,1.01376,0.040329616549259796
pavement,-1,13,0.8464095658677381,2018-07-17,1.01376,0.8349210521896091
sorghum,1,13,0.010521641161783803,2018-07-17,1.01376,0.010378828481873228
maize,2,14,0.04373405670208856,2018-07-18,0.9216000000000003,0.04745448860903705
pavement,-1,14,0.7633778500820042,2018-07-18,0.9216000000000003,0.8283179796896745
sorghum,1,14,0.010476200111955675,2018-07-18,0.9216000000000003,0.011367404635368568
maize,2,15,0.08710558538775319,2018-07-19,1.5360000000000003,0.05670936548681847
pavement,-1,15,1.2593704965919368,2018-07-19,1.5360000000000003,0.8199026670520421
sorghum,1,15,0.019195387607658022,2018-07-19,1.5360000000000003,0.012496997140402356
maize,2,16,0.09052303692286158,2018-07-20,1.33632,0.0677405388850437
pavement,-1,16,1.0824261251596703,2018-07-20,1.33632,0.810005182261487
sorghum,1,16,0.01868127501650338,2018-07-20,1.33632,0.01397964186460083
maize,2,17,0.09284259144843082,2018-07-21,1.13664,0.08168161550572813
