group,object_id,step_number,apar_sum,Ri_PAR_q,fapar
maize,2,1,0.0038627433736073656,7.8796169630642945,0.0004902196885602404
maize,3,1,0.003826837202182747,7.8796169630642945,0.00048566284631867854
pavement,-1,1,6.928227755130729,7.8796169630642945,0.8792594598959312
maize,2,2,0.0022187414050982577,3.0066959464324277,0.00073793341416211
maize,3,2,0.0022266000349808854,3.0066959464324277,0.0007405471237032933
pavement,-1,2,2.641652609464206,3.0066959464324277,0.8785898729130356
sorghum,1,2,0.00027469974919875,3.0066959464324277,9.136266323327204e-5
sorghum,4,2,0.00027469845536296666,3.0066959464324277,9.136223291513997e-5
maize,2,3,0.006856029775665988,6.670026639786881,0.0010278864157407697
maize,3,3,0.006923304005733157,6.670026639786881,0.0010379724669217166
pavement,-1,3,5.854591548998584,6.670026639786881,0.8777463517275619
sorghum,1,3,0.0023015953176349817,6.670026639786881,0.00034506538608195447
sorghum,4,3,0.0022902383831425025,6.670026639786881,0.0003433627040529601
maize,2,4,0.010889656463548088,7.775937792497658,0.0014004299872427727
maize,3,4,0.010816512140783916,7.775937792497658,0.0013910234918828506
pavement,-1,4,6.818269064270453,7.775937792497658,0.8768420280893736
sorghum,1,4,0.0040689694238307695,7.775937792497658,0.0005232770030331997
sorghum,4,4,0.0041376305180356385,7.775937792497658,0.0005321069468981204
maize,2,5,0.014410000508754387,7.292101663186695,0.0019761107530222124
maize,3,5,0.014609712682747114,7.292101663186695,0.002003498217324987
pavement,-1,5,6.3858518282512975,7.292101663186695,0.8757217223793669
sorghum,1,5,0.005388434315606928,7.292101663186695,0.0007389411948011909
sorghum,4,5,0.005319651631028286,7.292101663186695,0.0007295087036270918
maize,2,6,0.009980505665291708,3.905248758009936,0.002555664513002148
maize,3,6,0.009964735101493235,3.905248758009936,0.0025516262135811124
pavement,-1,6,3.414027284126561,3.905248758009936,0.8742150617484108
sorghum,1,6,0.00406911691563191,3.905248758009936,0.0010419610037096533
sorghum,4,6,0.004068099368671267,3.905248758009936,0.0010417004449018294
maize,2,7,0.02045709854025883,6.013391892864855,0.0034019233911117695
maize,3,7,0.020415170941241588,6.013391892864855,0.0033949510201497185
pavement,-1,7,5.245438380778356,6.013391892864855,0.8722927882019947
sorghum,1,7,0.008465755216007393,6.013391892864855,0.0014078169803056358
sorghum,4,7,0.008306709421431555,6.013391892864855,0.0013813683806784352
maize,2,8,0.033163786405652484,7.810497516019872,0.004246052999521638
maize,3,8,0.03335459299903722,7.810497516019872,0.0042704825051956856
pavement,-1,8,6.797411710869313,7.810497516019872,0.8702917703932881
sorghum,1,8,0.013020444952601662,7.810497516019872,0.0016670442472961327
sorghum,4,8,0.01311923944862895,7.810497516019872,0.0016796931849373845
maize,2,9,0.028043896316491748,5.114839081287349,0.00548285016807086
maize,3,9,0.027924791355328223,5.114839081287349,0.005459564008082118
pavement,-1,9,4.437799652766525,5.114839081287349,0.8676323110539735
sorghum,1,9,0.010523890085601798,5.114839081287349,0.0020575212471695297
sorghum,4,9,0.01062666219842415,5.114839081287349,0.0020776141789683707
maize,2,10,0.05441635244263358,7.948736410108718,0.00684591231046864
maize,3,10,0.054004960132977176,7.948736410108718,0.006794156623975725
pavement,-1,10,6.872686227420515,7.948736410108718,0.8646262591724959
sorghum,1,10,0.02010793549002991,7.948736410108718,0.0025297021378716074
sorghum,4,10,0.020168790846338353,7.948736410108718,0.002537358116528926
maize,2,11,0.06443899952218943,7.430340557275541,0.008672415352361327
maize,3,11,0.06423091148507086,7.430340557275541,0.00864441017069912
pavement,-1,11,6.396401044709947,7.430340557275541,0.8608489739338804
sorghum,1,11,0.023234396238778515,7.430340557275541,0.003126962493802275
sorghum,4,11,0.023349520118424325,7.430340557275541,0.003142456249271274
maize,2,12,0.06546552928912354,6.5317877456980336,0.010022605117908256
maize,3,12,0.06514871898218887,6.5317877456980336,0.009974102270101646
pavement,-1,12,5.6037831242915255,6.5317877456980336,0.8579248656667219
sorghum,1,12,0.023679923790532922,6.5317877456980336,0.003625335775206259
sorghum,4,12,0.023969163043698966,6.5317877456980336,0.003669617565188878
maize,2,13,0.07951941330425825,6.739146086831305,0.011799627472038922
maize,3,13,0.08055274156776684,6.739146086831305,0.011952959696952072
pavement,-1,13,5.755044335951848,6.739146086831305,0.8539723374149063
sorghum,1,13,0.028153662240610333,6.739146086831305,0.004177630500639283
sorghum,4,13,0.028163474479158103,6.739146086831305,0.004179086506848578
maize,2,14,0.11332639787577489,8.052415580675353,0.014073590308446331
maize,3,14,0.1139533510497882,8.052415580675353,0.014151449326989526
pavement,-1,14,6.843954590712815,8.052415580675353,0.8499256554936544
sorghum,1,14,0.03642021247315697,8.052415580675353,0.004522892802572222
sorghum,4,14,0.03654264296064165,8.052415580675353,0.004538096996426609
maize,2,15,0.12924115942246303,7.810497516019872,0.01654710972731
maize,3,15,0.12975769386108513,7.810497516019872,0.01661324308662068
pavement,-1,15,6.609697437202076,7.810497516019872,0.8462581831240747
sorghum,1,15,0.04071176752722798,7.810497516019872,0.005212442286003589
sorghum,4,15,0.04036027363453383,7.810497516019872,0.005167439532725298
maize,2,16,0.11841119200060637,6.0825113399092805,0.01946748396894439
maize,3,16,0.11830426623436714,6.0825113399092805,0.01944990475531635
pavement,-1,16,5.112492844530485,6.0825113399092805,0.8405233560331903
sorghum,1,16,0.03487353645672399,6.0825113399092805,0.005733410840997153
sorghum,4,16,0.03454622973106923,6.0825113399092805,0.005679599724607251
maize,2,17,0.15443041538262928,6.670026639786881,0.02315289334250149
maize,3,17,0.1547416646544621,6.670026639786881,0.023199557214872886
pavement,-1,17,5.561310888769923,6.670026639786881,0.8337764133649123
sorghum,1,17,0.042921405594114996,6.670026639786881,0.006434967641371581
sorghum,4,17,0.04272951963848269,6.670026639786881,0.006406199247181413
maize,2,18,0.16714964526191117,6.25530995752034,0.026721241057121134
maize,3,18,0.16742758633695734,6.25530995752034,0.026765673879304792
pavement,-1,18,5.169724590941061,6.25530995752034,0.8264537850320027
sorghum,1,18,0.04619827480024446,6.25530995752034,0.007385449340476465
sorghum,4,18,0.046335418028354385,6.25530995752034,0.007407373630246478
maize,2,19,0.24229461427768698,7.775937792497658,0.0311595360898407
maize,3,19,0.24299857891326612,7.775937792497658,0.03125006724561439
pavement,-1,19,6.354143067031175,7.775937792497658,0.817154565351815
sorghum,1,19,0.06537694585105981,7.775937792497658,0.008407596304864538
sorghum,4,19,0.06513451764658826,7.775937792497658,0.008376419588828376
