group,object_id,step_number,apar_sum,Ri_PAR_q,fapar
maize,2,1,0.003862247433619251,5.25314101256405,0.0007352263006802656
maize,3,1,0.0038646702462381693,5.25314101256405,0.0007356875128603925
pavement,-1,1,4.616621142031417,5.25314101256405,0.8788306141011151
maize,2,2,0.002214198442605222,2.0044880179520717,0.0011046204431131525
maize,3,2,0.0022160489966743073,2.0044880179520717,0.0011055436484665952
pavement,-1,2,1.759960564931207,2.0044880179520717,0.8780100200994508
sorghum,1,2,0.00027601332375857743,2.0044880179520717,0.00013769766707838563
sorghum,4,2,0.0002760116378402933,2.0044880179520717,0.00013769682600661614
maize,2,3,0.006715702888480259,4.4467377869511475,0.0015102538558012884
maize,3,3,0.0067218434508878565,4.4467377869511475,0.0015116347697885302
pavement,-1,3,3.898260776912665,4.4467377869511475,0.8766563183356626
sorghum,1,3,0.0023058184258913806,4.4467377869511475,0.000518541577301399
sorghum,4,3,0.00230787073519645,4.4467377869511475,0.0005190031087438627
maize,2,4,0.011001839333916335,5.184020736082943,0.0021222599009565976
maize,3,4,0.011014015867426508,5.184020736082943,0.002124608759907994
pavement,-1,4,4.535967535895605,5.184020736082943,0.8749902376592327
sorghum,1,4,0.003974228899384519,5.184020736082943,0.0007666305946120606
sorghum,4,4,0.003979013215886186,5.184020736082943,0.0007675534914801935
maize,2,5,0.014332728294431345,4.8614594458377836,0.002948235700434062
maize,3,5,0.014347089794280364,4.8614594458377836,0.002951189854430207
pavement,-1,5,4.2453976290247475,4.8614594458377836,0.8732763640884658
sorghum,1,5,0.0057025252397189564,4.8614594458377836,0.0011730068518007004
sorghum,4,5,0.0057086780379313525,4.8614594458377836,0.001174272479598473
maize,2,6,0.009730781409470679,2.6035304141216566,0.0037375332190054387
maize,3,6,0.009740799934361215,2.6035304141216566,0.00374138127272365
pavement,-1,6,2.268459826795843,2.6035304141216566,0.8713014507115504
sorghum,1,6,0.004065619517597927,2.6035304141216566,0.0015615794213679388
sorghum,4,6,0.004070114756765602,2.6035304141216566,0.0015633060150513822
maize,2,7,0.02055903662924878,4.008976035904143,0.005128251315329229
maize,3,7,0.02056192553819958,4.008976035904143,0.005128971925511212
pavement,-1,7,3.480929898584505,4.008976035904143,0.8682840374722899
sorghum,1,7,0.008457380749752521,4.008976035904143,0.002109611200967214
sorghum,4,7,0.008465230282252689,4.008976035904143,0.002111569190346514
maize,2,8,0.033778018063765444,5.207060828243313,0.00648696436971738
maize,3,8,0.033778207324250326,5.207060828243313,0.006487000716610786
pavement,-1,8,4.505250874472976,5.207060828243313,0.865219559187077
sorghum,1,8,0.013001397197524857,5.207060828243313,0.002496878301671596
sorghum,4,8,0.01301489479658771,5.207060828243313,0.0024994704740137434
maize,2,9,0.0282275905468678,3.4099336397345588,0.008278046885705711
maize,3,9,0.028231103534528568,3.4099336397345588,0.008279077107414377
pavement,-1,9,2.936349316480688,3.4099336397345588,0.8611162640423888
sorghum,1,9,0.01082310896824436,3.4099336397345588,0.0031739940162257433
sorghum,4,9,0.010830034451516528,3.4099336397345588,0.0031760249892603706
maize,2,10,0.0551066733163062,5.299221196884788,0.010399013603867174
maize,3,10,0.05510862736374114,5.299221196884788,0.01039938234624692
pavement,-1,10,4.538469061712318,5.299221196884788,0.856440766122447
sorghum,1,10,0.02161542268385053,5.299221196884788,0.00407898102018414
sorghum,4,10,0.02161009968160732,5.299221196884788,0.0040779765325348345
maize,2,11,0.06477931461655646,4.953619814479258,0.01307716721158309
maize,3,11,0.06474483756354159,4.953619814479258,0.013070207240025705
